"{'tweet_id': '126415614616154112', 'label': 'positive', 'topic': 'apple', 'text': 'Now all @Apple has to do is get swype on the iphone and it will be crack. Iphone that is'}" 
"{'tweet_id': '126052649475915776', 'label': 'neutral', 'topic': 'apple', 'text': 'Hey @Apple, when did you hire @TheRock to tighten the screws on the bottom cases of your MacBook Pros?  #Ouch #NiceHire'}"
"{'tweet_id': '126051375422504961', 'label': 'neutral', 'topic': 'apple', 'text': '#SteveJobs memorial at the Leawood @Apple store. http://t.co/UVgb05G6'}"
"{'tweet_id': '126049560878526464', 'label': 'neutral', 'topic': 'apple', 'text': 'Hey @apple why is Siri not available for the Mac?'}"
"{'tweet_id': '126044055644807169', 'label': 'neutral', 'topic': 'apple', 'text': 'waiting for Jacob @fairview @apple storeee'}"
"{'tweet_id': '126040050441011200', 'label': 'neutral', 'topic': 'apple', 'text': 'iPhone 4S First Weekend Sales Top Four Million: http://t.co/Dm4acTYv via @Apple themselves. Big sales for the new phone.'}"
"{'tweet_id': '126039521853845504', 'label': 'neutral', 'topic': 'apple', 'text': 'Iphone: Watch Siri &quot;Work&quot; On the Old iPhone 4 - @Gizmodo http://t.co/dGPWL0r0 @apple allow commands from iPhone 4. Stop playin!'}"
"{'tweet_id': '126031463647944704', 'label': 'neutral', 'topic': 'apple', 'text': ""@WIREDInsider beautiful, yes. though it simply reminds me of @apple's spinning wheel of death. clock, reinvented: http://t.co/tJcJAqfl""}"
"{'tweet_id': '126030091892432896', 'label': 'neutral', 'topic': 'apple', 'text': 'Dear @apple: Integrated tweeting in ios5 RAWKS. Plz consider adding @ and # lookup like @twitter app. Thx! http://t.co/5uHsTEPz'}"
"{'tweet_id': '126019432194650113', 'label': 'neutral', 'topic': 'apple', 'text': '@brady I am surprised @apple did not think of/anticipate that......'}"
"{'tweet_id': '126018538531061760', 'label': 'neutral', 'topic': 'apple', 'text': '#iMessage is here wid iOS5 RIP #BBM @cultofmac @apple'}"
"{'tweet_id': '126016494701256704', 'label': 'neutral', 'topic': 'apple', 'text': 'RT @carlmilner: RT @petapixel: iPhone 4S vs Canon 5D Mark II - A side-by-side comparison of 1080p HD video: http://t.co/qMyMIV7z &lt;&lt ...'}"
"{'tweet_id': '126014214467895297', 'label': 'neutral', 'topic': 'apple', 'text': ""@apple Iphone's & Ipad's beautiful technology but alltogether mainly a marketing platform. It's obscure is'nt it? Apple lost it's touch.""}"
"{'tweet_id': '126014102379302912', 'label': 'neutral', 'topic': 'apple', 'text': ""@JarjarTee @apple That's really good. Makes you happy to pay the infamous @apple tax :)""}"
"{'tweet_id': '126013626426466304', 'label': 'neutral', 'topic': 'apple', 'text': ""Hall Pass had me rolling...... @Apple bee's lookin for nookie really""}"
"{'tweet_id': '126012515019784192', 'label': 'neutral', 'topic': 'apple', 'text': '@coatgal @apple considering his circumstances - suffering faults on/off for long periods -They replaced his phone with a new as a  goodwill'}"
"{'tweet_id': '126012034545496065', 'label': 'neutral', 'topic': 'apple', 'text': '@coatgal @apple Paul had a chat with an advisor explained the problem : cost £120 repair !!\nBUT wait for it , drumroll . . . .'}"
"{'tweet_id': '126012004312956928', 'label': 'neutral', 'topic': 'apple', 'text': '#Steve #Jobs #Tribute iPhone 4S Cases Now Available #iphonecases\nhttp://t.co/2hyurIiq\n#stevejobstributecases\n@ikaveri @iamsrk @apple'}"
"{'tweet_id': '126011120694726656', 'label': 'neutral', 'topic': 'apple', 'text': '@coatgal had a really interestng experience up in the @Apple store though, Paul was with me up there, faulty #iphone4 - but out of warranty'}"
"{'tweet_id': '126008776322064384', 'label': 'neutral', 'topic': 'apple', 'text': ""@Apple's Success is Also #Google's Gain as #Mobile #Advertising Balloons http://t.co/0400ynQY""}"
"{'tweet_id': '126007705600135168', 'label': 'neutral', 'topic': 'apple', 'text': '@_alastair w/ respect, the old alternatives were talking to a computer in india or the geek squad. @apple does a pretty great job.'}"
"{'tweet_id': '126006572420833282', 'label': 'neutral', 'topic': 'apple', 'text': '@jackiestone1 yes! Tech peeps talk so much about algorithms, but tech should always tie back to people. @apple proves this #imediasummit'}"
"{'tweet_id': '126006349959135232', 'label': 'neutral', 'topic': 'apple', 'text': 'The great tech battle ft @facebook @amazon @apple and more http://t.co/ws4lWWXy via @fastcompany'}"
"{'tweet_id': '126004552557273088', 'label': 'neutral', 'topic': 'apple', 'text': 'Another shrewd business model move by @Amazon http://t.co/OQJRRYFq Rooting for the dark horse in the @facebook @google @apple war? #tech'}"
"{'tweet_id': '126003746135224320', 'label': 'neutral', 'topic': 'apple', 'text': 'RT @Apple sells 4 million iPhone 4S in 3 days http://t.co/vElmtzNS via @reuters'}"
"{'tweet_id': '126003567315255296', 'label': 'neutral', 'topic': 'apple', 'text': 'Flowers & Apples shower the Santa Monica @Apple store in honor of #SteveJobs http://t.co/xGf60gMs'}"
"{'tweet_id': '126001989309054976', 'label': 'neutral', 'topic': 'apple', 'text': 'is it me or @blackberry is begging ppl not to go @apple #iphone http://t.co/X3gdBUyK'}"
"{'tweet_id': '126001758853009409', 'label': 'neutral', 'topic': 'apple', 'text': 'Do people loved Steve? Check out this photo from @Apple store http://t.co/jIqBGghC'}"
"{'tweet_id': '126000843798491136', 'label': 'neutral', 'topic': 'apple', 'text': 'RT @petapixel: iPhone 4S vs Canon 5D Mark II - A side-by-side comparison of 1080p HD video: http://t.co/qMyMIV7z &lt;&lt;@apple Wow!!'}"
"{'tweet_id': '125999022908510209', 'label': 'neutral', 'topic': 'apple', 'text': 'Why @Apple so valuable, good analysis of trended profits, iOS vs. Microsoft: Comparing the bottom lines  http://t.co/k9qst4R4 via @asymco'}"
"{'tweet_id': '125996330500890624', 'label': 'neutral', 'topic': 'apple', 'text': 'I am now the proud owner of @apple tv thanks to big bro @steveeadie and family!!'}"
"{'tweet_id': '125994518989385729', 'label': 'neutral', 'topic': 'apple', 'text': 'Head to our FB page for a link to the @Apple Community Support Page detailing how to turn off #newsstand auto renewal.\n\nhttp://t.co/65HPp0tu'}"
"{'tweet_id': '125993105722839040', 'label': 'neutral', 'topic': 'apple', 'text': ""@apple is profiting a min of $400 per 4s.  They sold 4 million this weekend. That's another 1.6 Billion to Apples coffers! #worldRecession?""}"
"{'tweet_id': '125992838910586880', 'label': 'neutral', 'topic': 'apple', 'text': 'Big mo: In one week, @Apple #iCloud hits 20M users; 25M use #iOS 5 http://t.co/HTpUTBFK via @cnet'}"
"{'tweet_id': '125991449455104000', 'label': 'neutral', 'topic': 'apple', 'text': ""@learmonth @Cue improves iMessage + engages @Apple content partners' customers better http://t.co/hhkvlwFB with social activity messaging""}"
"{'tweet_id': '125990236743405568', 'label': 'neutral', 'topic': 'apple', 'text': '@Twitter returns a Error 500 when we try to post the link to @Apple Support Community detailing how to turn off auto renewal subscriptions.'}"
"{'tweet_id': '125990217801940992', 'label': 'neutral', 'topic': 'apple', 'text': 'RT @kvox: Smart as hell. The Great Tech War Of 2012 (@fmanjoo / @FastCompany) http://t.co/XiJYUoHZ Fab Four: @apple @google @amazon @fac ...'}"
"{'tweet_id': '125989605634879488', 'label': 'neutral', 'topic': 'apple', 'text': ""@philipgrey @apple it's kinda sad that's the most relevant tweet I've seen today. Or kinda awesome. I'm not sure. #DevProblems""}"
"{'tweet_id': '125989196132388864', 'label': 'neutral', 'topic': 'apple', 'text': ""Too bad I'm not an @Apple junkie. #icloud #apple #ios5""}"
"{'tweet_id': '125989009091592192', 'label': 'neutral', 'topic': 'apple', 'text': '@Apple buried the ability to manage #newsstand subscriptions under App Store Settings. This is inconvenient at best.'}"
"{'tweet_id': '125988775548559360', 'label': 'neutral', 'topic': 'apple', 'text': 'Smart as hell. The Great Tech War Of 2012 (@fmanjoo / @FastCompany) http://t.co/XiJYUoHZ Fab Four: @apple @google @amazon @facebook'}"
"{'tweet_id': '125983179877253120', 'label': 'neutral', 'topic': 'apple', 'text': 'Go big or go home @Apple users - here are some apps that make your #4s iPhone ""s-s-super"" http://t.co/t74BQyim via @mashable - MS'}"
"{'tweet_id': '125981074114359297', 'label': 'neutral', 'topic': 'apple', 'text': 'But @Apple,  the App Store App could really use TABS.'}"
"{'tweet_id': '125980918220464128', 'label': 'neutral', 'topic': 'apple', 'text': 'RT @TechHamlet: Thank You Steve : A Song Created for Steve Jobs http://t.co/2vtX8ZJf via @TechHamlet @AzRmusic @Apple #stevejobs #apple'}"
"{'tweet_id': '125980676653723648', 'label': 'neutral', 'topic': 'apple', 'text': '@pkedrosky @apple I am just waiting for my conf email from iCloud.'}"
"{'tweet_id': '125980615664336896', 'label': 'neutral', 'topic': 'apple', 'text': '#wheniwas14... @Apple registered the domain name http://t.co/FPvKn1kJ, thus beginning their plan for world domination'}"
"{'tweet_id': '125979228452818944', 'label': 'neutral', 'topic': 'apple', 'text': 'Thank You Steve : A Song Created for Steve Jobs http://t.co/2vtX8ZJf via @TechHamlet @AzRmusic @Apple #stevejobs #apple'}"
"{'tweet_id': '125978290367381504', 'label': 'neutral', 'topic': 'apple', 'text': ""Twitter buzz for Best Buy: http://t.co/9SesENTu - RT @acappellamedia OH: Sales guy @BestBuy: &quot;I'm not selling or using any @apple p...""}"
"{'tweet_id': '125975779447291904', 'label': 'neutral', 'topic': 'apple', 'text': 'Anyone know why we can only read iBooks on the iPhone and iPad? Any ideas how to read them on mac? @apple'}"
"{'tweet_id': '125969677997453312', 'label': 'neutral', 'topic': 'apple', 'text': 'Over the weekend, @Apple sold more than 4,000,000 iPhones. That’s about 16 iPhones sold every second.'}"
"{'tweet_id': '125967560171720704', 'label': 'neutral', 'topic': 'apple', 'text': 'Loving these names. ""@Google Chases @Apple With Ice Cream Sandwich"" - http://t.co/u3LchmGD #mobile'}"
"{'tweet_id': '125965569659895808', 'label': 'neutral', 'topic': 'apple', 'text': 'Going to the @apple store today to get this laptop situation figured out'}"
"{'tweet_id': '125963773176582144', 'label': 'neutral', 'topic': 'apple', 'text': 'gulp...@Apple sells 4 million iPhone 4S in 3 days - Yahoo! Finance http://t.co/Zv7DXrIA via @YahooFinance'}"
"{'tweet_id': '125962667541270528', 'label': 'neutral', 'topic': 'apple', 'text': ""Is @Apple's voice #tech really as impressive as the net thinks it is? http://t.co/Rbf23CNX #siri""}"
"{'tweet_id': '125962608519036928', 'label': 'neutral', 'topic': 'apple', 'text': 'Next year is going to be really interesting in tech as @Google, @Amazon, @Facebook and @Apple vie for new growth areas http://t.co/kkaKFsCH'}"
"{'tweet_id': '125961033348153345', 'label': 'neutral', 'topic': 'apple', 'text': ""RT @rickholgate: Packed session on @Apple and @Google at #GartnerSYM. Indicator of today's mindshare?""}"
"{'tweet_id': '125960438981734400', 'label': 'neutral', 'topic': 'apple', 'text': ""Packed session on @Apple and @Google at #GartnerSYM. Indicator of today's mindshare?""}"
"{'tweet_id': '125958702455988225', 'label': 'neutral', 'topic': 'apple', 'text': 'This!!!!!! RT @DennieB_15 👦👧👩👨👶👵👴👱👲👳👷💂👸👮..... Um why No black people❔❔❔@Apple'}"
"{'tweet_id': '125958525708021760', 'label': 'neutral', 'topic': 'apple', 'text': '👦👧👩👨👶👵👴👱👲👳👷💂👸👮..... Um why No black people❔❔❔@Apple'}"
"{'tweet_id': '125958117086347264', 'label': 'neutral', 'topic': 'apple', 'text': ""too many companies don't have @apple management-- 60 sec vid-http://bit.ly/pwLpgQ #entrepreneur #startup @scalecomputing #pioniq""}"
"{'tweet_id': '125957965109932032', 'label': 'neutral', 'topic': 'apple', 'text': '@apple please provide support for a Bangla keyboard in iOS. It would make the life of many Bengali iOS users easier! #iphone'}"
"{'tweet_id': '125951303770845185', 'label': 'neutral', 'topic': 'apple', 'text': '@Apple sells 4 million on the first weekend. @Samsung sold over 30 million Galaxy S II phones globally.'}"
"{'tweet_id': '125950505389273090', 'label': 'neutral', 'topic': 'apple', 'text': 'I wish someone would gift me an unlocked iPhone 4s. #iPhone @Apple'}"
"{'tweet_id': '125948450620702720', 'label': 'neutral', 'topic': 'apple', 'text': ""#opinion @Samsung need to be careful in @Apple patents issues - it looks a lot like you 'learned' a lot by making their chips!""}"
"{'tweet_id': '125944856504827904', 'label': 'neutral', 'topic': 'apple', 'text': 'Now who can guarantee that @apple hd nothing 2 do with @Blackberry RIM server failure?!Days after, over 4million iPhone 4S sold in 3days!?!'}"
"{'tweet_id': '125944293671182336', 'label': 'neutral', 'topic': 'apple', 'text': 'RT @Porter_Anderson: ""3 principal global players will be active in every market...@Amazon, @Apple, & @Kobo."" @MikeShatzkin http://t.co/1 ...'}"
"{'tweet_id': '125943115449253888', 'label': 'neutral', 'topic': 'apple', 'text': 'RT @bsdalton: @apple underplayed the power of the iPad via @mitchjoel &lt;yup #SOCAPac11'}"
"{'tweet_id': '125943078837161984', 'label': 'neutral', 'topic': 'apple', 'text': 'Ya hoo! @Apple sells 4 million iPhone 4S in 3 days http://t.co/rvdjSMMi (via @news360app) $AAPL'}"
"{'tweet_id': '125943020767019008', 'label': 'neutral', 'topic': 'apple', 'text': '@apple underplayed the power of the iPad via @mitchjoel &lt;yup #SOCAPac11'}"
"{'tweet_id': '125940398915977217', 'label': 'neutral', 'topic': 'apple', 'text': '""3 principal global players will be active in every market...@Amazon, @Apple, & @Kobo."" @MikeShatzkin http://t.co/1ndxcMO1 #dbw #metacon'}"
"{'tweet_id': '125939862078619648', 'label': 'neutral', 'topic': 'apple', 'text': '#Siri I could have done with out its not that great #iPhone4S I hear the #iPhone5 is coming out #2013 @apple.inc'}"
"{'tweet_id': '125939833775460352', 'label': 'neutral', 'topic': 'apple', 'text': 'Wow... @Apple sold 4 million iPhone 4S in a single weekend... http://t.co/WDLHZsza'}"
"{'tweet_id': '125938918540574720', 'label': 'neutral', 'topic': 'apple', 'text': 'OH: Sales guy @BestBuy: ""I\'m not selling or using any @apple products during my mourning period over Job\'s passing."" hmmm..'}"
"{'tweet_id': '125938325151432706', 'label': 'neutral', 'topic': 'apple', 'text': ""i wish my iPOD had a feature, when it's on the dock to scroll the artist, album, and song title in huge font across it... @Apple""}"
"{'tweet_id': '125936985796919296', 'label': 'neutral', 'topic': 'apple', 'text': '@Apple main office is #nowplaying  \nA milli - Lil Wayne.'}"
"{'tweet_id': '125936323273048065', 'label': 'neutral', 'topic': 'apple', 'text': '@iphone4S  #IBM @apple iphone4s. Siri is not Watson @IBMWatson'}"
"{'tweet_id': '125935636300570624', 'label': 'neutral', 'topic': 'apple', 'text': ""RT @TravisDommert: Is leaving Steve's photo on the @apple home page what he would really want? In his honor...let's get back to innovati ...""}"
"{'tweet_id': '125935503752171520', 'label': 'neutral', 'topic': 'apple', 'text': ""Is leaving Steve's photo on the @apple home page what he would really want? In his honor...let's get back to innovation!  Eh, @mark_newton?""}"
"{'tweet_id': '125935314878476289', 'label': 'neutral', 'topic': 'apple', 'text': '@apple @iphone sold more because its in more retail duhhhh. Also woz is correct people dont want tech answer just simple child like ones ok!'}"
"{'tweet_id': '125933630613766144', 'label': 'neutral', 'topic': 'apple', 'text': 'Is at the @apple store waiting for a poorly iMac to be seen by a genius. Hopefully this will be painless. Not too bad in here.'}"
